Age,Overall,Potential,International Reputation,Weak Foot,Skill Moves,Height,Weight,Preferred Foot_Right,Body Type_Normal,Body Type_Stocky,Position_Forward,Position_Middle,Position_Reserve,LogValue,LogWage
22,81,88,2.0,3.0,4.0,190,75,0,0,1,1,0,0,17.785802471516394,11.170435156023453
32,82,82,2.0,3.0,3.0,174,66,1,0,0,0,0,1,16.835935444108635,11.385092093460344
27,76,77,2.0,4.0,4.0,180,73,1,1,0,0,0,1,15.955576721460545,11.097410021008562
22,81,87,2.0,3.0,4.0,186,75,0,1,0,0,0,0,17.541203985200926,11.56171562913966
24,78,81,1.0,3.0,4.0,167,58,1,0,0,0,1,0,16.759949537130716,10.308952660644293
38,77,77,4.0,3.0,4.0,172,70,1,1,0,0,0,0,14.648419680899378,11.170435156023453
28,79,79,2.0,3.0,4.0,185,77,0,1,0,0,0,1,16.67771143889374,9.392661928770137
33,80,80,2.0,3.0,3.0,190,80,1,0,0,0,1,0,16.38045991542581,10.571316925111784
27,82,83,3.0,3.0,4.0,172,66,0,0,0,0,0,0,17.281246460764002,10.691944912900398
29,80,80,3.0,4.0,4.0,174,70,1,0,1,0,0,1,16.835935444108635,11.56171562913966
25,82,84,1.0,4.0,4.0,175,73,1,0,0,0,1,0,17.45309671769066,11.512925464970229
28,76,76,1.0,3.0,3.0,182,76,1,1,0,0,1,0,15.830413578506539,10.165851817003619
26,78,79,2.0,3.0,3.0,179,71,1,0,0,0,1,0,16.523560759066484,9.392661928770137
34,80,80,2.0,4.0,4.0,180,70,1,0,0,1,0,0,16.11809565095832,10.571316925111784
21,79,86,2.0,5.0,3.0,175,68,1,1,0,0,1,0,17.385043254445645,9.305650551780507
28,85,85,4.0,3.0,5.0,176,78,1,0,1,0,0,0,17.822843743196746,12.345834587905333
30,74,74,1.0,2.0,3.0,172,63,0,1,0,0,0,1,15.096444403426338,10.714417768752456
24,81,86,1.0,4.0,4.0,173,77,1,1,0,0,0,0,17.47907220409392,9.852194258148577
24,76,82,1.0,2.0,3.0,173,68,0,1,0,0,0,1,16.213405830762646,10.545341438708522
27,74,75,1.0,3.0,3.0,179,80,1,1,0,0,1,0,15.38412647587812,9.740968623038354
29,84,84,2.0,3.0,4.0,170,66,1,1,0,0,1,0,17.541203985200926,10.799575577092764
28,77,77,1.0,3.0,3.0,180,78,1,1,0,0,1,0,16.166885815127753,10.275051108968611
25,84,86,1.0,4.0,3.0,183,74,1,0,0,0,0,1,17.676240269004868,11.56171562913966
31,79,79,2.0,3.0,3.0,180,74,1,1,0,0,1,0,16.34123920227253,10.46310334047155
25,77,80,2.0,4.0,3.0,184,74,1,1,0,0,0,1,16.454567887579532,9.392661928770137
25,77,81,2.0,3.0,4.0,184,75,1,1,0,0,1,0,16.489659207390805,10.308952660644293
27,81,82,2.0,4.0,4.0,172,64,1,0,0,0,0,1,17.19990082131005,11.652687407345388
34,77,77,1.0,3.0,3.0,175,68,0,0,0,0,1,0,15.176487111099874,10.043249494911286
24,81,86,2.0,4.0,3.0,191,77,1,1,0,0,1,0,17.385043254445645,9.903487552536127
36,78,78,2.0,4.0,3.0,178,77,1,0,1,0,1,0,14.845129975145433,9.472704636443673
26,84,85,3.0,2.0,4.0,183,80,0,0,1,0,0,1,17.717483227538917,11.407564949312402
23,78,84,2.0,3.0,4.0,180,69,0,0,0,0,0,1,16.90655301132259,10.858998997563564
30,78,78,1.0,3.0,4.0,173,66,1,0,1,0,1,0,16.300417207752275,10.203592144986466
28,77,77,1.0,3.0,3.0,184,74,1,1,0,0,0,1,16.166885815127753,10.968198289528557
26,79,80,3.0,4.0,4.0,180,69,1,0,0,0,1,0,16.835935444108635,10.915088464214607
25,74,79,1.0,3.0,3.0,169,61,1,0,1,0,1,0,15.60727002719233,9.903487552536127
28,80,80,1.0,4.0,4.0,185,78,1,1,0,0,0,1,16.860032995687696,11.26446410567173
29,77,77,2.0,4.0,3.0,179,69,1,0,0,0,0,0,16.166885815127753,6.907755278982137
29,78,78,1.0,3.0,4.0,179,70,1,0,0,0,0,1,16.41820024340866,9.680344001221918
26,74,75,1.0,2.0,3.0,170,79,0,1,0,0,1,0,15.404745763080856,10.571316925111784
27,79,81,1.0,3.0,3.0,175,67,1,0,0,0,0,1,16.759949537130716,10.308952660644293
27,79,80,2.0,3.0,3.0,185,74,1,0,0,0,1,0,16.70588231586044,10.341742483467284
28,75,75,1.0,5.0,3.0,176,73,0,1,0,0,1,0,15.520258650202699,9.740968623038354
26,78,80,1.0,2.0,3.0,184,73,0,0,0,0,0,1,16.588099280204055,10.341742483467284
22,85,92,3.0,3.0,4.0,171,69,0,0,0,0,0,0,18.51143510722083,12.100712129872347
28,88,90,3.0,3.0,3.0,183,75,1,1,0,0,0,0,18.337299135013314,12.043553716032399
26,80,81,2.0,2.0,3.0,181,75,0,0,1,0,0,0,16.929025867174648,11.56171562913966
30,78,78,2.0,4.0,4.0,177,79,1,0,1,0,1,0,16.41820024340866,10.933106969717286
26,80,82,2.0,4.0,4.0,178,68,1,0,0,0,1,0,17.073607095985757,10.858998997563564
28,79,79,2.0,3.0,3.0,174,74,1,0,1,0,0,0,16.588099280204055,10.46310334047155
31,80,80,2.0,3.0,4.0,175,74,1,0,1,0,0,1,16.523560759066484,10.736396675471232
24,74,79,2.0,3.0,4.0,175,64,1,0,0,0,0,1,15.687312734865866,10.275051108968611
27,81,82,2.0,4.0,3.0,170,64,1,1,0,0,0,1,17.19990082131005,11.06663836234181
29,79,79,1.0,3.0,3.0,180,73,1,1,0,0,0,0,16.556350581889475,10.308952660644293
27,76,77,2.0,4.0,3.0,180,70,1,1,0,0,1,0,15.830413578506539,10.545341438708522
29,83,83,3.0,2.0,5.0,181,65,0,0,1,0,0,1,17.385043254445645,11.951180395901384
34,77,77,1.0,3.0,3.0,173,68,1,1,0,0,0,0,15.176487111099874,10.165851817003619
25,83,86,2.0,3.0,4.0,175,73,1,0,1,1,0,0,17.697074355907713,11.652687407345388
27,72,73,1.0,4.0,3.0,173,71,1,1,0,0,0,1,14.808762330974558,10.085809109330082
22,78,78,1.0,3.0,4.0,176,75,1,1,0,0,0,0,16.523560759066484,9.680344001221918
30,79,79,2.0,3.0,4.0,181,79,0,0,0,0,0,1,16.64872390202049,10.4341158035983
34,78,78,2.0,2.0,3.0,180,88,1,0,1,0,0,0,15.424948470398375,9.472704636443673
27,81,83,1.0,3.0,3.0,192,86,1,0,0,0,1,0,17.14771506813948,11.225243392518447
30,82,82,4.0,4.0,5.0,172,68,1,1,0,0,0,0,17.19990082131005,11.512925464970229
24,77,82,1.0,3.0,3.0,178,76,1,1,0,0,0,1,16.489659207390805,10.043249494911286
23,84,87,1.0,3.0,2.0,185,80,1,1,0,0,1,0,17.7667542765457,11.326595886778735
27,81,82,1.0,3.0,3.0,173,63,1,0,0,0,1,0,17.216707939626428,10.043249494911286
29,75,75,1.0,3.0,3.0,171,70,1,0,0,0,1,0,15.520258650202699,6.907755278982137
36,74,74,2.0,3.0,4.0,172,72,1,1,0,0,0,1,14.151982794585487,9.392661928770137
33,72,72,2.0,2.0,3.0,181,72,0,0,0,0,0,0,13.997832114758229,9.680344001221918
25,74,77,1.0,4.0,4.0,177,70,1,0,0,0,0,1,15.520258650202699,9.472704636443673
24,84,90,3.0,4.0,4.0,175,70,1,1,0,0,0,1,18.012712505626084,11.84939770159144
31,82,82,3.0,4.0,3.0,188,81,1,1,0,1,0,0,17.054189010128656,11.608235644774552
24,79,84,2.0,3.0,4.0,175,70,1,0,1,0,0,1,17.09265529095645,10.950806546816688
24,84,91,1.0,4.0,5.0,178,84,1,1,0,1,0,0,18.26402693390699,11.26446410567173
29,80,80,1.0,3.0,3.0,175,76,1,1,0,0,0,0,16.733281290048552,11.198214720130528
29,81,81,3.0,2.0,3.0,172,65,0,1,0,0,0,0,16.929025867174648,11.184421397998193
24,81,85,3.0,3.0,5.0,186,70,1,0,1,0,0,1,17.4264284706085,11.695247021764184
24,72,77,1.0,5.0,3.0,177,71,1,1,0,0,0,1,15.068273526459642,9.305650551780507
26,79,81,1.0,4.0,3.0,185,80,1,0,1,0,0,1,16.785925023533974,10.165851817003619
36,74,74,2.0,3.0,4.0,175,65,1,0,0,0,0,1,14.151982794585487,10.668955394675699
28,77,77,2.0,3.0,3.0,177,77,0,1,0,0,0,0,16.06680235657077,9.798127036878302
25,75,78,1.0,3.0,3.0,170,70,1,1,0,0,1,0,15.830413578506539,10.571316925111784
30,81,81,4.0,4.0,4.0,176,72,1,1,0,1,0,0,17.034386382832476,10.545341438708522
32,81,81,2.0,4.0,4.0,172,63,1,0,0,0,0,0,16.835935444108635,10.778956289890028
24,77,82,1.0,4.0,3.0,187,70,1,1,0,0,0,0,16.523560759066484,10.341742483467284
21,77,84,1.0,3.0,3.0,192,81,1,1,0,0,1,0,16.883563493097892,10.308952660644293
32,80,80,3.0,3.0,3.0,180,72,0,1,0,0,0,0,16.41820024340866,9.903487552536127
24,79,83,2.0,2.0,4.0,180,70,0,1,0,0,1,0,17.034386382832476,10.239959789157341
29,79,79,2.0,4.0,3.0,185,85,1,1,0,0,0,0,16.556350581889475,10.839580911706463
26,79,81,2.0,3.0,4.0,178,67,1,0,0,0,1,0,16.883563493097892,11.184421397998193
31,76,76,1.0,3.0,3.0,175,68,1,1,0,0,0,1,15.60727002719233,10.799575577092764
34,85,85,2.0,4.0,3.0,176,67,0,0,0,1,0,0,17.073607095985757,10.819778284410283
30,79,79,2.0,2.0,3.0,187,73,1,1,0,0,0,1,16.489659207390805,10.275051108968611
29,75,75,1.0,3.0,3.0,170,65,1,0,1,0,1,0,15.520258650202699,9.680344001221918
27,76,77,2.0,4.0,2.0,189,88,1,1,0,0,0,1,15.955576721460545,11.097410021008562
29,76,76,1.0,4.0,3.0,184,78,1,1,0,0,1,0,15.687312734865866,10.085809109330082
22,81,81,1.0,4.0,4.0,178,69,0,0,0,0,0,0,17.1296965626368,10.51867319162636
28,77,77,2.0,4.0,3.0,177,72,1,0,0,0,1,0,16.166885815127753,10.239959789157341
26,82,84,3.0,3.0,4.0,185,84,1,1,0,0,0,1,17.45309671769066,11.198214720130528
21,78,88,1.0,4.0,4.0,192,79,0,0,0,0,0,1,17.281246460764002,10.799575577092764
31,75,75,2.0,4.0,3.0,172,67,1,0,0,0,0,1,15.341566861459324,10.239959789157341
24,80,85,1.0,3.0,4.0,179,75,0,0,0,0,1,0,17.26549810379586,10.757902880692196
24,76,81,1.0,4.0,4.0,179,76,1,0,0,0,1,0,16.25785759333348,10.085809109330082
30,76,76,1.0,4.0,3.0,183,75,1,1,0,0,0,1,15.761420707019587,10.799575577092764
33,87,87,4.0,4.0,4.0,173,70,1,0,1,0,0,1,17.7473361906886,12.468436909997665
28,79,79,1.0,3.0,4.0,181,77,0,1,0,0,0,1,16.67771143889374,10.933106969717286
31,73,73,1.0,4.0,3.0,175,69,1,1,0,0,1,0,14.73180128983843,9.680344001221918
26,78,79,1.0,3.0,3.0,174,70,1,1,0,0,0,1,16.64872390202049,10.404262840448617
30,78,78,1.0,3.0,3.0,187,82,1,1,0,0,0,1,16.41820024340866,10.275051108968611
32,80,80,1.0,4.0,4.0,178,69,0,0,0,0,0,0,13.458835614025542,7.600902459542082
32,76,76,1.0,4.0,4.0,178,68,1,0,0,0,1,0,15.60727002719233,6.907755278982137
30,82,82,3.0,3.0,4.0,182,75,0,0,0,0,1,0,17.19990082131005,10.126631103850338
20,80,88,1.0,4.0,3.0,176,70,0,0,0,0,0,0,17.599700191882537,10.896739325546411
28,79,79,3.0,5.0,4.0,187,77,1,0,0,0,0,1,16.67771143889374,11.385092093460344
26,75,78,1.0,3.0,3.0,170,69,1,1,0,0,0,1,15.830413578506539,9.852194258148577
27,84,84,2.0,3.0,4.0,183,72,0,0,0,0,0,1,17.622173047734595,10.950806546816688
23,82,89,1.0,3.0,3.0,186,80,1,0,0,1,0,0,17.934547732776746,11.695247021764184
31,86,86,3.0,4.0,5.0,179,67,0,0,1,0,0,1,17.84975119611667,12.301382825334498
32,82,82,3.0,3.0,2.0,178,77,1,1,0,0,0,0,16.811242831518264,11.652687407345388
29,80,80,2.0,4.0,4.0,175,71,1,0,0,0,0,1,16.835935444108635,10.896739325546411
30,79,79,2.0,3.0,3.0,182,75,1,0,0,0,1,0,16.523560759066484,10.778956289890028
26,82,84,3.0,3.0,2.0,188,80,1,1,0,0,1,0,17.356469882001587,11.198214720130528
23,78,83,2.0,4.0,3.0,177,67,1,0,0,0,0,1,16.785925023533974,10.571316925111784
26,75,77,1.0,3.0,3.0,173,70,0,1,0,0,0,0,15.687312734865866,9.615805480084347
30,79,79,1.0,4.0,4.0,184,73,1,0,0,1,0,0,16.64872390202049,11.251560700835821
32,86,86,4.0,4.0,3.0,185,85,1,0,1,1,0,0,17.822843743196746,11.512925464970229
27,74,74,1.0,4.0,3.0,178,71,0,0,0,0,0,1,15.319587954740548,10.645424897265505
27,78,79,2.0,4.0,3.0,187,85,0,1,0,0,0,0,16.523560759066484,10.239959789157341
30,80,80,2.0,3.0,4.0,181,80,1,1,0,0,0,1,16.811242831518264,10.933106969717286
21,74,83,1.0,3.0,4.0,171,68,0,1,0,0,0,1,16.012735135300492,9.472704636443673
26,85,85,4.0,4.0,4.0,176,77,1,0,1,0,1,0,17.893048001869992,11.512925464970229
23,74,82,1.0,4.0,2.0,184,88,1,0,1,0,1,0,16.06680235657077,9.798127036878302
37,77,77,1.0,4.0,4.0,167,67,1,0,1,1,0,0,15.096444403426338,9.472704636443673
30,78,78,1.0,3.0,4.0,170,65,1,1,0,0,0,1,16.300417207752275,10.239959789157341
33,81,81,3.0,4.0,2.0,189,90,1,1,0,0,1,0,16.38045991542581,10.858998997563564
24,80,84,2.0,3.0,3.0,174,78,0,0,1,0,1,0,17.1296965626368,10.736396675471232
31,78,78,2.0,3.0,3.0,170,67,0,0,0,0,0,0,16.11809565095832,10.757902880692196
23,83,87,2.0,4.0,4.0,189,76,1,0,0,0,0,0,17.7667542765457,10.275051108968611
28,75,75,2.0,4.0,3.0,184,85,1,1,0,0,0,1,15.520258650202699,10.545341438708522
24,75,80,1.0,3.0,3.0,186,76,1,0,0,0,1,0,15.89495209964411,9.798127036878302
24,81,85,1.0,2.0,3.0,180,75,0,1,0,0,0,0,17.356469882001587,10.799575577092764
24,74,77,1.0,3.0,3.0,183,76,1,1,0,0,1,0,15.60727002719233,9.104979856318357
25,84,86,2.0,3.0,3.0,181,79,0,0,0,0,0,0,17.785802471516394,10.950806546816688
24,78,82,2.0,2.0,3.0,175,72,1,0,0,0,0,1,16.811242831518264,10.668955394675699
24,75,80,1.0,4.0,3.0,193,81,1,1,0,0,1,0,15.955576721460545,10.165851817003619
31,74,74,1.0,3.0,3.0,183,77,0,0,1,0,0,1,15.068273526459642,6.907755278982137
24,79,83,1.0,3.0,3.0,180,76,1,0,1,0,0,1,16.951004773893423,10.545341438708522
31,79,79,3.0,4.0,3.0,186,77,1,1,0,0,0,1,16.489659207390805,11.326595886778735
28,81,81,2.0,2.0,4.0,186,80,1,0,0,1,0,0,17.09265529095645,10.596634733096073
29,76,76,1.0,2.0,3.0,178,72,0,1,0,0,1,0,15.830413578506539,10.839580911706463
34,76,76,4.0,3.0,3.0,176,83,1,0,1,0,0,1,15.068273526459642,10.275051108968611
35,75,75,2.0,2.0,3.0,179,77,1,0,1,0,0,1,14.648419680899378,6.907755278982137
21,77,84,1.0,4.0,3.0,176,71,1,1,0,0,1,0,16.883563493097892,9.903487552536127
30,80,80,3.0,3.0,3.0,178,68,1,0,0,0,0,1,16.70588231586044,11.736069016284437
29,78,78,2.0,3.0,4.0,170,67,0,1,0,0,0,1,16.34123920227253,11.127262984158243
24,78,82,1.0,3.0,3.0,183,76,1,1,0,0,0,1,16.733281290048552,9.392661928770137
32,75,75,1.0,3.0,4.0,178,72,1,1,0,0,1,0,15.424948470398375,9.740968623038354
26,77,80,3.0,3.0,4.0,188,80,1,0,1,0,0,1,16.454567887579532,10.596634733096073
32,79,79,2.0,2.0,4.0,177,82,0,0,1,0,0,0,16.300417207752275,10.46310334047155
25,81,86,2.0,3.0,3.0,191,81,1,1,0,0,1,0,17.356469882001587,11.461632170582678
30,76,76,2.0,3.0,3.0,177,75,1,1,0,0,0,0,15.687312734865866,10.778956289890028
32,75,75,3.0,3.0,4.0,176,72,0,1,0,1,0,0,13.458835614025542,7.600902459542082
27,75,76,1.0,3.0,3.0,187,74,1,0,0,0,0,1,15.60727002719233,10.596634733096073
28,77,77,2.0,3.0,3.0,175,68,1,1,0,0,0,1,16.166885815127753,11.03488966402723
26,75,78,1.0,4.0,2.0,173,68,1,1,0,0,0,0,15.761420707019587,10.645424897265505
33,79,79,4.0,4.0,4.0,168,62,1,0,1,0,0,1,16.213405830762646,10.778956289890028
22,79,86,1.0,2.0,3.0,182,77,1,1,0,0,0,1,17.385043254445645,11.396391648714276
25,79,82,1.0,3.0,4.0,179,76,1,0,1,0,0,1,16.951004773893423,11.350406535472453
21,76,86,1.0,3.0,3.0,187,75,0,0,0,1,0,0,16.64872390202049,9.903487552536127
29,76,76,1.0,4.0,4.0,176,74,0,1,0,0,1,0,15.830413578506539,9.798127036878302
29,76,76,2.0,3.0,3.0,175,80,0,1,0,0,0,0,15.687312734865866,10.545341438708522
23,77,85,1.0,3.0,3.0,178,72,1,0,0,0,0,1,16.972510979114386,6.907755278982137
30,82,82,3.0,3.0,4.0,176,79,1,1,0,0,1,0,17.19990082131005,10.571316925111784
33,76,76,1.0,4.0,3.0,178,72,1,1,0,0,0,1,15.363073066680286,10.165851817003619
28,76,76,1.0,3.0,4.0,170,60,0,1,0,1,0,0,15.830413578506539,9.615805480084347
29,72,72,2.0,3.0,3.0,181,80,1,1,0,0,1,0,14.648419680899378,8.517193191416238
31,81,81,3.0,4.0,4.0,175,73,1,0,1,1,0,0,16.90655301132259,11.302204433654575
35,81,81,3.0,2.0,2.0,189,84,0,1,0,0,0,0,15.520258650202699,9.472704636443673
26,77,78,1.0,3.0,4.0,176,72,0,1,0,0,1,0,16.34123920227253,11.002099841204238
26,75,78,1.0,3.0,3.0,180,75,1,1,0,0,1,0,15.830413578506539,10.373491181781864
25,84,87,1.0,4.0,4.0,180,73,1,0,0,0,0,0,17.840862248699423,11.951180395901384
32,75,75,3.0,2.0,4.0,179,66,0,0,0,0,0,0,15.176487111099874,9.210340371976184
29,79,79,3.0,4.0,3.0,179,73,1,0,0,0,1,0,16.64872390202049,9.798127036878302
29,75,75,1.0,3.0,3.0,168,67,1,1,0,0,0,1,15.520258650202699,10.645424897265505
31,80,80,2.0,4.0,3.0,178,66,1,0,0,0,1,0,16.67771143889374,10.968198289528557
29,78,78,2.0,3.0,4.0,181,79,1,1,0,0,1,0,16.454567887579532,10.46310334047155
22,77,86,1.0,4.0,3.0,184,74,1,1,0,0,1,0,16.972510979114386,10.275051108968611
31,73,73,2.0,2.0,4.0,172,72,1,0,1,0,0,1,14.77102200299171,8.699514748210191
24,79,84,2.0,2.0,3.0,179,74,1,1,0,0,0,0,17.014183675514957,11.082142548877775
28,79,79,2.0,3.0,2.0,186,82,0,1,0,0,0,0,13.458835614025542,7.600902459542082
28,77,77,2.0,4.0,3.0,182,71,1,1,0,0,0,1,16.06680235657077,10.714417768752456
25,74,78,1.0,3.0,3.0,183,78,1,1,0,0,0,1,15.60727002719233,10.757902880692196
29,78,78,2.0,3.0,4.0,175,60,1,0,0,0,1,0,16.454567887579532,11.082142548877775
27,76,77,1.0,3.0,3.0,175,70,1,1,0,0,0,0,15.89495209964411,10.239959789157341
33,75,75,2.0,3.0,3.0,180,70,1,1,0,0,1,0,14.73180128983843,10.596634733096073
25,79,81,1.0,3.0,3.0,175,70,1,1,0,0,0,1,16.811242831518264,10.239959789157341
32,73,73,2.0,3.0,4.0,179,75,1,1,0,0,1,0,14.690979295318174,9.798127036878302
28,75,75,1.0,3.0,3.0,173,70,1,1,0,0,1,0,15.520258650202699,9.852194258148577
29,78,78,1.0,4.0,4.0,177,68,1,0,0,0,0,0,16.454567887579532,10.308952660644293
31,84,84,4.0,4.0,4.0,175,74,1,0,1,0,0,1,17.37085861945369,12.301382825334498
34,83,83,2.0,3.0,3.0,183,76,1,0,0,0,1,0,16.34123920227253,10.571316925111784
25,75,76,1.0,3.0,4.0,179,74,1,1,0,0,1,0,15.687312734865866,9.680344001221918
31,81,81,3.0,3.0,3.0,184,73,1,0,0,0,0,0,16.67771143889374,10.308952660644293
28,80,80,3.0,3.0,3.0,185,72,1,1,0,0,1,0,16.759949537130716,10.87804719253426
30,75,75,2.0,4.0,3.0,182,74,1,1,0,0,0,0,15.520258650202699,6.907755278982137
25,77,80,2.0,4.0,4.0,183,71,1,0,0,0,1,0,16.454567887579532,10.203592144986466
34,77,77,2.0,4.0,4.0,183,75,1,1,0,0,0,1,15.424948470398375,9.903487552536127
26,78,79,1.0,4.0,4.0,168,62,1,1,0,0,1,0,16.61887093887081,10.985292722887856
33,79,79,4.0,3.0,3.0,189,86,1,1,0,0,0,0,15.955576721460545,11.238488619268468
31,82,82,3.0,4.0,4.0,177,73,1,1,0,1,0,0,17.054189010128656,10.896739325546411
24,84,89,2.0,3.0,2.0,186,78,1,0,0,0,0,1,17.86729550576758,11.982929094215963
34,74,74,1.0,4.0,3.0,184,76,1,1,0,1,0,0,14.151982794585487,9.798127036878302
35,75,75,2.0,3.0,3.0,183,75,0,0,0,0,0,0,14.22097566607244,8.699514748210191
25,73,78,1.0,3.0,3.0,175,73,1,0,0,0,0,1,15.29711509888849,9.95227771670556
27,80,80,1.0,2.0,3.0,172,70,0,1,0,0,0,0,16.835935444108635,10.239959789157341
26,72,73,1.0,5.0,3.0,178,68,1,1,0,0,0,1,14.808762330974558,8.85366542803745
32,74,74,2.0,3.0,3.0,179,79,1,0,1,0,0,1,15.009433026436708,10.085809109330082
30,80,80,2.0,3.0,3.0,175,71,1,1,0,0,0,0,16.70588231586044,10.819778284410283
35,75,75,3.0,2.0,3.0,183,84,1,1,0,0,0,1,14.22097566607244,9.615805480084347
23,76,82,1.0,3.0,4.0,171,62,0,0,0,0,0,0,16.213405830762646,9.546812608597396
28,76,76,1.0,3.0,4.0,176,73,1,1,0,1,0,0,15.830413578506539,11.03488966402723
28,74,74,1.0,2.0,3.0,174,76,1,0,0,0,1,0,15.123843377614453,9.852194258148577
28,81,81,2.0,4.0,3.0,181,78,0,1,0,1,0,0,17.09265529095645,11.097410021008562
30,79,79,2.0,3.0,3.0,181,76,1,0,0,0,0,0,13.458835614025542,7.600902459542082
35,81,81,3.0,3.0,3.0,191,89,0,1,0,0,0,0,15.761420707019587,9.472704636443673
35,74,74,2.0,4.0,3.0,181,73,0,0,0,0,0,1,14.346138809026444,9.615805480084347
29,74,74,2.0,4.0,3.0,186,82,1,1,0,0,0,1,15.226497531674536,9.680344001221918
26,75,76,2.0,3.0,3.0,172,70,1,1,0,0,0,1,15.687312734865866,8.699514748210191
21,75,85,1.0,4.0,3.0,180,72,1,1,0,0,1,0,16.34123920227253,10.757902880692196
27,77,77,2.0,2.0,3.0,176,79,0,0,0,0,0,1,16.11809565095832,11.289781913656018
26,79,79,1.0,4.0,2.0,177,75,1,0,1,0,1,0,16.64872390202049,10.203592144986466
27,77,77,2.0,4.0,3.0,188,81,1,0,0,0,0,1,16.213405830762646,10.645424897265505
27,79,80,1.0,3.0,3.0,189,78,1,1,0,0,1,0,16.811242831518264,10.404262840448617
28,76,76,1.0,3.0,3.0,182,74,1,0,0,0,1,0,13.458835614025542,7.600902459542082
26,76,78,1.0,3.0,2.0,183,77,1,1,0,0,1,0,15.955576721460545,6.907755278982137
32,78,78,2.0,3.0,3.0,175,66,0,1,0,0,0,0,16.06680235657077,11.002099841204238
26,76,77,1.0,4.0,3.0,169,60,1,1,0,0,0,1,16.012735135300492,6.907755278982137
34,82,82,4.0,4.0,3.0,185,77,1,0,1,0,0,1,16.523560759066484,11.884489021402711
30,76,76,1.0,4.0,4.0,177,65,1,0,0,0,1,0,15.761420707019587,10.043249494911286
25,78,82,1.0,3.0,2.0,181,73,1,1,0,0,0,1,16.67771143889374,10.275051108968611
24,82,87,3.0,4.0,4.0,179,72,1,0,0,0,0,1,17.64415195445337,10.985292722887856
20,81,89,1.0,4.0,3.0,185,80,0,1,0,0,0,1,17.785802471516394,10.621327345686446
23,75,80,1.0,4.0,3.0,169,65,0,1,0,0,1,0,15.89495209964411,9.305650551780507
23,75,82,1.0,4.0,4.0,175,76,1,0,1,0,1,0,16.25785759333348,6.802394763324311
29,77,77,2.0,3.0,3.0,175,70,1,1,0,0,1,0,16.166885815127753,10.736396675471232
32,77,77,2.0,3.0,3.0,187,91,1,0,1,0,1,0,15.761420707019587,10.126631103850338
32,76,76,1.0,3.0,3.0,175,73,1,1,0,0,0,1,15.424948470398375,10.545341438708522
33,77,77,2.0,3.0,4.0,182,78,1,0,0,0,0,0,15.520258650202699,10.126631103850338
33,73,73,2.0,3.0,3.0,170,70,0,1,0,0,0,1,14.403297222866392,10.46310334047155
24,80,85,3.0,2.0,4.0,178,78,1,0,1,0,0,0,17.281246460764002,9.95227771670556
23,78,84,2.0,4.0,3.0,184,76,1,1,0,0,0,0,16.860032995687696,11.26446410567173
26,83,84,3.0,3.0,4.0,182,76,0,1,0,0,0,1,17.576710673657836,12.206072645530174
31,78,78,2.0,3.0,3.0,180,77,1,1,0,0,0,1,16.11809565095832,10.668955394675699
23,78,82,1.0,4.0,3.0,180,72,1,0,0,0,0,0,16.811242831518264,10.950806546816688
30,81,81,2.0,4.0,4.0,174,70,0,0,0,0,0,1,17.034386382832476,11.461632170582678
23,80,86,1.0,4.0,4.0,172,60,1,1,0,0,1,0,17.327055996795295,10.778956289890028
33,78,78,2.0,4.0,4.0,182,71,1,0,0,1,0,0,16.012735135300492,9.998797732340453
34,84,84,3.0,4.0,4.0,167,68,1,1,0,0,0,0,16.811242831518264,10.757902880692196
27,75,75,1.0,4.0,3.0,179,70,1,1,0,0,1,0,15.520258650202699,10.545341438708522
31,75,75,1.0,4.0,3.0,178,80,1,1,0,0,0,1,15.38412647587812,9.472704636443673
26,75,78,2.0,5.0,4.0,175,66,1,0,0,0,0,1,15.761420707019587,10.404262840448617
30,79,79,2.0,4.0,4.0,185,78,1,1,0,0,1,0,16.64872390202049,10.373491181781864
26,76,76,2.0,4.0,4.0,172,64,1,1,0,0,0,1,15.89495209964411,9.472704636443673
24,78,83,2.0,2.0,3.0,175,66,1,1,0,0,0,1,16.785925023533974,10.985292722887856
25,82,85,2.0,4.0,4.0,179,68,1,1,0,0,0,1,17.529082624668582,11.56171562913966
26,75,76,2.0,3.0,4.0,180,75,1,0,0,0,0,1,15.60727002719233,10.714417768752456
29,86,86,4.0,4.0,3.0,191,94,0,0,1,1,0,0,18.03501826314038,12.206072645530174
23,75,84,1.0,4.0,4.0,178,71,0,0,0,0,0,1,16.34123920227253,9.305650551780507
31,75,75,3.0,4.0,3.0,172,74,1,1,0,0,0,1,15.176487111099874,10.51867319162636
26,72,74,1.0,4.0,3.0,176,70,1,0,0,0,0,1,14.77102200299171,9.852194258148577
22,70,80,1.0,4.0,3.0,181,75,1,1,0,0,0,1,15.096444403426338,9.615805480084347
25,73,76,1.0,3.0,3.0,186,81,1,1,0,0,1,0,15.201804919084164,9.472704636443673
26,76,79,1.0,3.0,3.0,191,88,1,1,0,0,1,0,16.06680235657077,9.546812608597396
26,78,81,1.0,2.0,3.0,170,72,1,1,0,0,0,0,16.64872390202049,10.736396675471232
22,81,81,1.0,4.0,2.0,175,70,1,0,0,0,1,0,17.111347423968603,10.341742483467284
33,80,80,2.0,3.0,5.0,174,76,0,1,0,0,1,0,16.38045991542581,6.907755278982137
25,80,83,2.0,3.0,3.0,177,70,1,1,0,0,0,0,17.054189010128656,11.002099841204238
