opposingTeam,home_or_away,icetime,gameScore,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotAttempts,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_unblockedShotAttempts,I_F_dZoneGiveaways,penalityMinutesDrawn,penaltiesDrawn
VAN,AWAY,1120.0,3.9,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0
VAN,AWAY,980.0,3.9,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
VAN,AWAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,AWAY,120.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,AWAY,31.0,1.85,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
VAN,AWAY,1144.0,1.85,2.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
VAN,AWAY,1010.0,1.85,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
VAN,AWAY,7.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,AWAY,96.0,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,HOME,77.0,2.85,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,HOME,1201.0,2.85,2.0,1.0,11.0,0.0,0.0,0.0,1.0,4.0,2.0,6.0,8.0,0.0,4.0,2.0,1.0,3.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0
VAN,HOME,809.0,2.85,1.0,1.0,7.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,6.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0
VAN,HOME,27.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,HOME,288.0,2.85,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
VAN,HOME,166.0,4.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,HOME,1335.0,4.41,2.0,1.0,6.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,3.0,2.0,11.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0
VAN,HOME,1062.0,4.41,1.0,0.0,6.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,3.0,2.0,11.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,1.0,2.0,1.0
VAN,HOME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,HOME,107.0,4.41,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTL,AWAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTL,AWAY,1147.0,1.115,1.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,5.0,1.0,4.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
MTL,AWAY,1052.0,1.115,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
MTL,AWAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTL,AWAY,95.0,1.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTL,AWAY,10.0,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTL,AWAY,912.0,1.31,0.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
MTL,AWAY,765.0,1.31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
MTL,AWAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MTL,AWAY,137.0,1.31,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
VAN,HOME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,HOME,972.0,0.635,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
VAN,HOME,701.0,0.635,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
VAN,HOME,23.0,0.635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,HOME,248.0,0.635,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
VAN,HOME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,HOME,1458.0,1.41,0.0,2.0,4.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,8.0,1.0,1.0,4.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0
VAN,HOME,1300.0,1.41,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,7.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
VAN,HOME,7.0,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,HOME,151.0,1.41,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CGY,HOME,163.0,2.49,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
CGY,HOME,1351.0,2.49,0.0,0.0,9.0,3.0,0.0,0.0,0.0,4.0,2.0,5.0,6.0,2.0,4.0,0.0,5.0,2.0,1.0,1.0,1.0,9.0,1.0,0.0,0.0
CGY,HOME,919.0,2.49,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,4.0,2.0,3.0,0.0,3.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
CGY,HOME,52.0,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CGY,HOME,217.0,2.49,0.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0
ANA,HOME,300.0,2.11,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ANA,HOME,1542.0,2.11,1.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,4.0,1.0,0.0,0.0
ANA,HOME,888.0,2.11,0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,0.0
ANA,HOME,31.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ANA,HOME,323.0,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARI,AWAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARI,AWAY,929.0,2.91,1.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0
ARI,AWAY,871.0,2.91,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
ARI,AWAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ARI,AWAY,58.0,2.91,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
VGK,AWAY,66.0,1.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VGK,AWAY,1223.0,1.825,2.0,0.0,9.0,0.0,1.0,0.0,0.0,5.0,2.0,7.0,8.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,8.0,1.0,2.0,1.0
VGK,AWAY,988.0,1.825,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,2.0,4.0,4.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
VGK,AWAY,3.0,1.825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0
VGK,AWAY,166.0,1.825,1.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
PHI,HOME,113.0,3.085,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
PHI,HOME,1536.0,3.085,0.0,1.0,12.0,1.0,1.0,0.0,1.0,2.0,6.0,8.0,10.0,0.0,10.0,1.0,1.0,1.0,0.0,1.0,0.0,11.0,0.0,2.0,1.0
PHI,HOME,1029.0,3.085,0.0,1.0,7.0,0.0,0.0,0.0,1.0,1.0,5.0,6.0,7.0,0.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,2.0,1.0
PHI,HOME,11.0,3.085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PHI,HOME,383.0,3.085,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
VAN,AWAY,71.0,1.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,AWAY,1331.0,1.705,0.0,1.0,13.0,0.0,2.0,0.0,2.0,2.0,3.0,9.0,9.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
VAN,AWAY,1094.0,1.705,0.0,0.0,11.0,0.0,2.0,0.0,2.0,2.0,2.0,8.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
VAN,AWAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VAN,AWAY,166.0,1.705,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SEA,HOME,95.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEA,HOME,1286.0,1.05,0.0,1.0,9.0,0.0,0.0,0.0,1.0,4.0,1.0,4.0,6.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
SEA,HOME,945.0,1.05,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SEA,HOME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEA,HOME,246.0,1.05,0.0,0.0,6.0,0.0,0.0,0.0,1.0,3.0,1.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
NSH,HOME,25.0,1.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NSH,HOME,1157.0,1.485,1.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0
NSH,HOME,904.0,1.485,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0
NSH,HOME,8.0,1.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NSH,HOME,220.0,1.485,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYR,HOME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYR,HOME,1526.0,2.76,1.0,1.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0
NYR,HOME,1382.0,2.76,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0
NYR,HOME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYR,HOME,144.0,2.76,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DET,AWAY,100.0,1.86,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
DET,AWAY,1508.0,1.86,0.0,0.0,5.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,11.0,0.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,2.0,1.0
DET,AWAY,1167.0,1.86,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0
DET,AWAY,14.0,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DET,AWAY,227.0,1.86,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
BOS,AWAY,74.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,AWAY,1254.0,0.98,1.0,0.0,5.0,0.0,0.0,0.0,1.0,2.0,2.0,4.0,5.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
BOS,AWAY,962.0,0.98,1.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
BOS,AWAY,18.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BOS,AWAY,200.0,0.98,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
BUF,AWAY,174.0,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUF,AWAY,1406.0,1.12,1.0,0.0,6.0,0.0,1.0,0.0,1.0,2.0,1.0,4.0,5.0,0.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
BUF,AWAY,816.0,1.12,0.0,0.0,5.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,4.0,0.0,5.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
BUF,AWAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
BUF,AWAY,416.0,1.12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
STL,AWAY,7.0,1.435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STL,AWAY,1362.0,1.435,1.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,7.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0
STL,AWAY,1172.0,1.435,0.0,0.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,2.0,7.0,1.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0
STL,AWAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
STL,AWAY,183.0,1.435,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WPG,AWAY,135.0,1.895,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WPG,AWAY,1448.0,1.895,1.0,1.0,5.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,5.0,2.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
WPG,AWAY,1025.0,1.895,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
WPG,AWAY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WPG,AWAY,288.0,1.895,0.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
WPG,HOME,84.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WPG,HOME,1337.0,1.49,0.0,0.0,6.0,1.0,0.0,0.0,1.0,2.0,0.0,3.0,3.0,4.0,6.0,3.0,0.0,2.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0
WPG,HOME,1053.0,1.49,0.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,6.0,3.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0
WPG,HOME,5.0,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WPG,HOME,195.0,1.49,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
CHI,HOME,36.0,2.27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHI,HOME,1233.0,2.27,0.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,8.0,1.0,2.0,3.0,0.0,0.0,1.0,4.0,0.0,6.0,3.0
CHI,HOME,951.0,2.27,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,3.0,0.0,8.0,1.0,2.0,2.0,0.0,0.0,1.0,4.0,0.0,4.0,2.0
CHI,HOME,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CHI,HOME,246.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAL,AWAY,11.0,0.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAL,AWAY,1260.0,0.265,0.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0
DAL,AWAY,1183.0,0.265,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0
DAL,AWAY,11.0,0.265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
DAL,AWAY,55.0,0.265,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
ARI,AWAY,80.0,3.87,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
ARI,AWAY,1397.0,3.87,1.0,1.0,9.0,2.0,1.0,0.0,0.0,2.0,2.0,4.0,5.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0
